ECE410H1F, ,9/4/2014,1,Wed,18.5,20.5,WB219, ,"Shokrollah-Timorabadi, Hamid",  ,,
ECE410H1F,PRA 0101,9/4/2014,2,Thu,15,18,BA3114, , , occurs once every two weeks,,
ECE410H1F,PRA 0102,9/8/2014,2,Thu,15,18,BA3114, , , occurs once every two weeks,,
ECE410H1F,PRA 0103,9/4/2014,2,Tue,15,18,BA3114, , , occurs once every two weeks,,
ECE410H1F,TUT 0101,9/4/2014,2,Wed,10,12,BA2185, , , occurs once every two weeks,,
ECE410H1F,TUT 0102,9/8/2014,2,Wed,10,12,BA2165, , , occurs once every two weeks,,
ECE431H1F,LEC 0101,9/4/2014,1,Wed,12,13,GB244, ,"Plataniotis, Konstantinos",  ,,
ECE431H1F, ,9/4/2014,1,Fri,14,15,GB244, ,"Plataniotis, Konstantinos",  ,,
ECE431H1F, ,9/4/2014,1,Mon,12,13,GB244, ,"Plataniotis, Konstantinos",  ,,
ECE431H1F,PRA 0101,9/4/2014,2,Tue,9,12,SF2201, , , occurs once every two weeks,,
ECE431H1F,PRA 0102,9/8/2014,2,Tue,9,12,SF2201, , , occurs once every two weeks,,
ECE431H1F,PRA 0103,9/4/2014,2,Tue,15,18,SF2201, , , occurs once every two weeks,,
ECE431H1F,TUT 0101,9/4/2014,1,Thu,13,14,HA401, , ,  ,,
ECE431H1F,TUT 0102,9/4/2014,1,Thu,13,14,BA2155, , ,  ,,
ECE442H1F,LEC 0101,9/4/2014,1,Mon,10,11,RS310, ,"Kosteski, Tome",  ,,
ECE442H1F, ,9/4/2014,1,Tue,11,12,RS310, ,"Kosteski, Tome",  ,,
ECE442H1F, ,9/4/2014,1,Thu,10,11,RS310, ,"Kosteski, Tome",  ,,
ECE442H1F,PRA 0101,9/4/2014,2,Wed,14,18,PT464, , , occurs once every two weeks,,
ECE442H1F,PRA 0102,9/8/2014,2,Wed,14,18,PT464, , , occurs once every two weeks,,
ECE442H1F,PRA 0103,9/4/2014,2,Mon,11,15,PT464, , , occurs once every two weeks,,
ECE442H1F,PRA 0104,9/8/2014,2,Mon,11,15,PT464, , , occurs once every two weeks,,
ECE442H1F,TUT 0101,9/4/2014,1,Wed,12,13,BA3012, , ,  ,,
ECE445H1F,LEC 0101,9/4/2014,1,Tue,17,18,GB303, ,"Bardakjian, Berj",  ,,
ECE445H1F, ,9/4/2014,1,Thu,16,17,GB303, ,"Bardakjian, Berj",  ,,
ECE445H1F, ,9/4/2014,1,Mon,16,17,GB303, ,"Bardakjian, Berj",  ,,
ECE445H1F,PRA 0101,9/4/2014,2,Fri,9,12,SF1012, , , occurs once every two weeks,,
ECE445H1F, ,9/4/2014,2,Fri,9,12,MB325, , , occurs once every two weeks,,
ECE445H1F,PRA 0102,9/8/2014,2,Fri,15,18,SF1012, , , occurs once every two weeks,,
ECE445H1F, ,9/8/2014,2,Fri,15,18,MB325, , , occurs once every two weeks,,
ECE445H1F,TUT 0101,9/4/2014,1,Tue,10,11,GB412, , ,  ,,
ECE446H1F,LEC 0101,9/4/2014,1,Tue,12,13,GB303, ,"Wong, Willy",  ,,
ECE446H1F, ,9/4/2014,1,Thu,12,13,GB303, ,"Wong, Willy",  ,,
ECE446H1F, ,9/4/2014,1,Fri,12,13,GB303, ,"Wong, Willy",  ,,
ECE446H1F,PRA 0101,9/4/2014,2,Mon,9,12,SF2201, , , occurs once every two weeks,,
ECE446H1F,PRA 0102,9/8/2014,2,Wed,15,18,SF2201, , , occurs once every two weeks,,
ECE446H1F,PRA 0103,9/4/2014,2,Wed,15,18,SF2201, , , occurs once every two weeks,,
ECE446H1F,TUT 0101,9/4/2014,1,Fri,17,18,BA1200, , ,  ,,
ECE448H1F,LEC 0101,9/4/2014,1,Mon,10,11,BA1230, ,"Truong, Kien (Kevin)",  ,,
ECE448H1F, ,9/4/2014,1,Tue,11,12,BA1230, ,"Truong, Kien (Kevin)",  ,,
ECE448H1F, ,9/4/2014,1,Thu,10,11,BA1230, ,"Truong, Kien (Kevin)",  ,,
ECE448H1F,TUT 0101,9/4/2014,1,Fri,16,18,BA2159, , ,  ,,
ECE454H1F,LEC 0101,9/4/2014,1,Fri,10,11,RS208, ,"Yuan, Ding",  ,,
ECE454H1F, ,9/4/2014,1,Tue,10,11,RS208, ,"Yuan, Ding",  ,,
ECE454H1F, ,9/4/2014,1,Wed,10,11,RS208, ,"Yuan, Ding",  ,,
ECE454H1F,LEC 0102,9/4/2014,1,Wed,10,11,WB130, ,"Amza, Cristiana",  ,,
ECE454H1F, ,9/4/2014,1,Fri,10,11,WB130, ,"Amza, Cristiana",  ,,
ECE454H1F, ,9/4/2014,1,Tue,10,11,WB130, ,"Amza, Cristiana",  ,,
ECE454H1F,PRA 0101,9/4/2014,1,Thu,12,15,GB243, , ,  ,,
ECE454H1F, ,9/4/2014,1,Thu,12,15,GB251, , ,  ,,
ECE454H1F,PRA 0102,9/4/2014,1,Thu,15,18,GB243, , ,  ,,
ECE454H1F, ,9/4/2014,1,Thu,15,18,GB251, , ,  ,,
ECE455H1F,LEC 0101,9/4/2014,1,Tue,9,11,BA1220, ,"Kundur, Deepa",  ,,
ECE455H1F, ,9/4/2014,1,Fri,9,10,BA1220, ,"Kundur, Deepa",  ,,
ECE455H1F,PRA 0101,9/4/2014,2,Wed,9,12,SF2201, , , occurs once every two weeks,,
ECE455H1F,PRA 0102,9/8/2014,2,Wed,9,12,SF2201, , , occurs once every two weeks,,
ECE455H1F,TUT 0101,9/4/2014,1,Thu,15,16,BA1220, , ,  ,,
ECE461H1F,LEC 0101,9/4/2014,1,Tue,13,14,GB244, ,"Liebeherr, Jorg",  ,,
ECE461H1F, ,9/4/2014,1,Wed,13,14,GB244, ,"Liebeherr, Jorg",  ,,
ECE461H1F, ,9/4/2014,1,Fri,13,14,GB244, ,"Liebeherr, Jorg",  ,,
ECE461H1F,PRA 0101,9/4/2014,2,Mon,18,21,SFB520, , , occurs once every two weeks,,
ECE461H1F,PRA 0102,9/8/2014,2,Mon,18,21,SFB520, , , occurs once every two weeks,,
ECE461H1F,TUT 0101,9/4/2014,1,Fri,9,10,HA401, , ,  ,,
ECE461H1F,TUT 0102,9/8/2014,1,Tue,12,13,BA2155, , ,  ,,
ECE472H1F,LEC 0101,9/4/2014,1,Mon,10,11,GB220, ,"Vander Kraats, Ronald",  ,,
ECE472H1F, ,9/4/2014,1,Tue,11,12,GB220, ,"Vander Kraats, Ronald",  ,,
ECE472H1F, ,9/4/2014,1,Thu,10,11,GB220, ,"Vander Kraats, Ronald",  ,,
ECE472H1F,LEC 0102,9/4/2014,1,Wed,11,12,GB244, ,"Vander Kraats, Ronald",  ,,
ECE472H1F, ,9/4/2014,1,Thu,11,12,GB244, ,"Vander Kraats, Ronald",  ,,
ECE472H1F, ,9/4/2014,1,Mon,11,12,GB244, ,"Vander Kraats, Ronald",  ,,
ECE472H1F,TUT 0101,9/4/2014,1,Mon,9,10,BA2175, , ,  ,,
ECE472H1F, ,9/4/2014,1,Fri,15,16,BA2175, , ,  ,,
ECE472H1F,TUT 0102,9/4/2014,1,Mon,9,10,BA2165, , ,  ,,
ECE472H1F, ,9/4/2014,1,Fri,15,16,BA2165, , ,  ,,
ECE472H1F,TUT 0103,9/4/2014,1,Mon,9,10,BA2195, , ,  ,,
ECE472H1F, ,9/4/2014,1,Fri,15,16,BA2155, , ,  ,,
ECE472H1F,TUT 0104,9/4/2014,1,Mon,9,10,BA2185, , ,  ,,
ECE472H1F, ,9/4/2014,1,Fri,15,16,BA2185, , ,  ,,
ECE488H1F,LEC 0101,9/4/2014,1,Mon,18,21,GB248, ,"Paradi, Joseph",  ,,
ECE488H1F,TUT 0101,9/4/2014,1,Tue,12,14,BA1130, , ,  ,,
ECE496Y1Y,LEC 0101,9/4/2014,1,Thu,19,21,MC102, ,"Phang, Khoman",  ,,
ECE496Y1Y,TUT 0101,1/5/2015,1,Tue,19,21,BA2145, , ,  ,,
ECE496Y1Y, ,1/5/2015,1,Tue,19,21,BA2155, , ,  ,,
ECE496Y1Y, ,1/5/2015,1,Tue,19,21,BA2165, , ,  ,,
ECE496Y1Y, ,1/5/2015,1,Tue,19,21,BA2135, , ,  ,,
ECE496Y1Y, ,1/5/2015,1,Tue,19,21,BA2139, , ,  ,,
ECE496Y1Y,TUT 0102,1/5/2015,1,Thu,19,21,BA2145, , ,  ,,
ECE496Y1Y, ,1/5/2015,1,Thu,19,21,BA2139, , ,  ,,
ECE496Y1Y, ,1/5/2015,1,Thu,19,21,BA2165, , ,  ,,
ECE496Y1Y, ,1/5/2015,1,Thu,19,21,BA2175, , ,  ,,
ECE496Y1Y, ,1/5/2015,1,Thu,19,21,BA2155, , ,  ,,
ECE510H1F,LEC 0101,9/4/2014,1,Mon,15,17,WB130, ,"Dawson, Francis",  ,,
ECE510H1F, ,9/4/2014,1,Wed,15,16,WB130, ,"Dawson, Francis",  ,,
ECE510H1F,TUT 0101,9/4/2014,1,Tue,12,14,WB119, , ,  ,,
ECE514H1F,LEC 0101,9/4/2014,1,Mon,10,11,BA1220, ,"Prodic, Aleksandar",  ,,
ECE514H1F, ,9/4/2014,1,Tue,11,12,BA1220, ,"Prodic, Aleksandar",  ,,
ECE514H1F, ,9/4/2014,1,Thu,10,11,BA1220, ,"Prodic, Aleksandar",  ,,
ECE514H1F,PRA 0101,9/4/2014,2,Thu,15,18,BA3128, , , occurs once every two weeks,,
ECE514H1F,PRA 0102,9/8/2014,2,Thu,15,18,BA3128, , , occurs once every two weeks,,
ECE514H1F,PRA 0103,9/4/2014,2,Wed,15,18,BA3128, , , occurs once every two weeks,,
ECE514H1F,PRA 0104,9/8/2014,2,Wed,15,18,BA3128, , , occurs once every two weeks,,
ECE514H1F,TUT 0101,9/4/2014,1,Mon,17,18,GB405, , ,  ,,
ECE524H1F,LEC 0101,9/4/2014,1,Tue,13,14,BA2195, ,"Eleftheriades, George",  ,,
ECE524H1F, ,9/4/2014,1,Wed,13,14,BA2195, ,"Eleftheriades, George",  ,,
ECE524H1F, ,9/4/2014,1,Fri,13,14,BA2195, ,"Eleftheriades, George",  ,,
ECE524H1F,PRA 0101,9/4/2014,2,Tue,15,18,BA3128, , , occurs once every two weeks,,
ECE524H1F, ,9/4/2014,2,Tue,15,18,GB347, , , occurs once every two weeks,,
ECE524H1F,TUT 0101,9/4/2014,1,Mon,12,13,BA2145, , ,  ,,
ECE527H1F,LEC 0101,9/4/2014,1,Mon,12,13,BAB024, ,"Mojahedi, Mohammad",  ,,
ECE527H1F, ,9/4/2014,1,Wed,12,13,BAB024, ,"Mojahedi, Mohammad",  ,,
ECE527H1F, ,9/4/2014,1,Fri,14,15,BAB024, ,"Mojahedi, Mohammad",  ,,
ECE527H1F,TUT 0101,9/4/2014,1,Fri,15,17,HA410, , ,  ,,
ECE530H1F,LEC 0101,9/4/2014,1,Mon,14,15,WB219, ,"Liscidini, Antonio",  ,,
ECE530H1F, ,9/4/2014,1,Wed,14,15,WB219, ,"Liscidini, Antonio",  ,,
ECE530H1F, ,9/4/2014,1,Thu,14,15,WB219, ,"Liscidini, Antonio",  ,,
ECE530H1F,PRA 0101,9/4/2014,2,Tue,12,15,SF2201, , , occurs once every two weeks,,
ECE530H1F,PRA 0102,9/8/2014,2,Tue,12,15,SF2201, , , occurs once every two weeks,,
ECE530H1F,TUT 0101,9/4/2014,2,Tue,16,18,BA2165, , , occurs once every two weeks,,
ECE534H1F,LEC 0101,9/4/2014,1,Tue,12,13,WB219, ,"Ng, Wai Tung",  ,,
ECE534H1F, ,9/4/2014,1,Thu,12,13,WB219, ,"Ng, Wai Tung",  ,,
ECE534H1F, ,9/4/2014,1,Fri,12,13,WB219, ,"Ng, Wai Tung",  ,,
ECE534H1F,PRA 0101,9/4/2014,1,Fri,9,12,GB243, , ,  ,,
ECE537H1F,LEC 0101,9/4/2014,1,Mon,17,18,WB119, ,"Liang, Ben",  ,,
ECE537H1F, ,9/4/2014,1,Thu,13,15, , ,"Liang, Ben",  ,,
ECE537H1F,TUT 0101,9/4/2014,1,Wed,14,15,BA2145, , ,  ,,
ECE537H1F, ,9/4/2014,1,Mon,14,15,BA2145, , ,  ,,
ECE552H1F,LEC 0101,9/4/2014,1,Mon,12,13,GB221, ,"Enright Jerger, Natalie",  ,,
ECE552H1F, ,9/4/2014,1,Fri,14,15,GB221, ,"Enright Jerger, Natalie",  ,,
ECE552H1F, ,9/4/2014,1,Wed,12,13,GB221, ,"Enright Jerger, Natalie",  ,,
ECE552H1F,PRA 0101,9/4/2014,2,Wed,15,18,BA3135, , , occurs once every two weeks,,
ECE552H1F,PRA 0102,9/8/2014,2,Wed,15,18,BA3135, , , occurs once every two weeks,,
ECE552H1F,TUT 0101,9/4/2014,1,Fri,17,18,BA2145, , ,  ,,
ECE552H1F,TUT 0102,9/4/2014,1,Mon,13,14,BA2145, , ,  ,,
ECE557H1F,LEC 0101,9/4/2014,1,Wed,17,18,RS310, ,"Broucke, Mireille",  ,,
ECE557H1F, ,9/4/2014,1,Thu,17,18,RS310, ,"Broucke, Mireille",  ,,
ECE557H1F, ,9/4/2014,1,Mon,17,18,RS310, ,"Broucke, Mireille",  ,,
ECE557H1F,PRA 0101,9/4/2014,1,Thu,9,12,BA3114, , ,  ,,
ECE557H1F,PRA 0102,9/8/2014,1,Thu,9,12,BA3114, , ,  ,,
ECE557H1F,TUT 0101,9/4/2014,1,Tue,11,12,BA1240, , ,  ,,
ENV346H1F,LEC 0101,9/4/2014,1,Thu,11,12,MC102, , ,  ,,
ENV346H1F, ,9/4/2014,1,Mon,10,12,MC102, , ,  ,,
ENV346H1F,TUT 0101,9/4/2014,1,Tue,18,20,HA401, , ,  ,,
ESC101H1F,LEC 0101,9/4/2014,1,Mon,14,15,MC102, ,"Foster, Jason",  ,,
ESC101H1F, ,9/4/2014,1,Mon,14,15,MC102, ,"Irish, Robert",  ,,
ESC101H1F, ,9/4/2014,1,Tue,13,14,MC102, ,"Foster, Jason",  ,,
ESC101H1F, ,9/4/2014,1,Tue,13,14,MC102, ,"Irish, Robert",  ,,
ESC101H1F, ,9/4/2014,1,Fri,13,14,MC102, ,"Foster, Jason",  ,,
ESC101H1F, ,9/4/2014,1,Fri,13,14,MC102, ,"Irish, Robert",  ,,
ESC101H1F,TUT 0101,9/4/2014,1,Tue,15,17,WB144, , ,  ,,
ESC101H1F,TUT 0102,9/4/2014,1,Tue,15,17,WB342, , ,  ,,
ESC101H1F,TUT 0103,9/4/2014,1,Tue,15,17,WB119, , ,  ,,
ESC101H1F,TUT 0104,9/4/2014,1,Tue,15,17,WB219, , ,  ,,
ESC101H1F,TUT 0105,9/4/2014,1,Wed,10,12,WB144, , ,  ,,
ESC101H1F,TUT 0106,9/4/2014,1,Wed,10,12,WB342, , ,  ,,
ESC101H1F,TUT 0107,9/4/2014,1,Wed,10,12,WB119, , ,  ,,
ESC101H1F,TUT 0108,9/4/2014,1,Wed,10,12,WB219, , ,  ,,
ESC101H1F,TUT 0109,9/4/2014,1,Thu,14,16,BA2145, , ,  ,,
ESC101H1F,TUT 0110,9/4/2014,1,Thu,14,16,BA2155, , ,  ,,
ESC101H1F,TUT 0111,9/4/2014,1,Thu,14,16,BA2165, , ,  ,,
ESC101H1F,TUT 0112,9/4/2014,1,Thu,14,16,BA2175, , ,  ,,
ESC103H1F,LEC 0101,9/4/2014,1,Wed,13,14,BA1130, ,"Cluett, William",  ,,
ESC103H1F, ,9/4/2014,1,Thu,12,13,BA1130, ,"Cluett, William",  ,,
ESC103H1F,LEC 0102,9/4/2014,1,Wed,14,15,BA1130, ,"Cluett, William",  ,,
ESC103H1F, ,9/4/2014,1,Thu,13,14,BA1130, ,"Cluett, William",  ,,
ESC103H1F,TUT 0101,9/4/2014,1,Thu,16,18,GB150, , ,  ,,
ESC103H1F, ,9/4/2014,1,Thu,16,18,WB144, , ,  ,,
ESC103H1F, ,9/4/2014,1,Thu,16,18,WB255, , ,  ,,
ESC103H1F,TUT 0102,9/4/2014,1,Thu,16,18,BA2159, , ,  ,,
ESC103H1F,TUT 0103,9/4/2014,1,Thu,16,18,BA3008, , ,  ,,
ESC103H1F,TUT 0104,9/4/2014,1,Fri,9,11,GB150, , ,  ,,
ESC103H1F, ,9/4/2014,1,Fri,9,11,WB255, , ,  ,,
ESC103H1F, ,9/4/2014,1,Fri,9,11,BA2159, , ,  ,,
ESC103H1F,TUT 0105,9/4/2014,1,Fri,9,11,BA3008, , ,  ,,
ESC103H1F,TUT 0106,9/4/2014,1,Fri,9,11,BA3012, , ,  ,,
ESC103H1F,TUT 0107,9/4/2014,1,Thu,14,16,BA3012, , ,  ,,
ESC103H1F, ,9/4/2014,1,Thu,14,16,WB255, , ,  ,,
ESC103H1F, ,9/4/2014,1,Thu,14,16,GB150, , ,  ,,
ESC103H1F,TUT 0108,9/4/2014,1,Thu,14,16,BA3116, , ,  ,,
ESC103H1F,TUT 0109,9/4/2014,1,Wed,10,12,BA2155, , ,  ,,
ESC103H1F, ,9/4/2014,1,Wed,10,12,WB255, , ,  ,,
ESC103H1F,TUT 0110,9/4/2014,1,Fri,14,16,GB150, , ,  ,,
ESC103H1F, ,9/4/2014,1,Fri,14,16,BA3012, , ,  ,,
ESC103H1F, ,9/4/2014,1,Fri,14,16,WB255, , ,  ,,
ESC103H1F,TUT 0111,9/4/2014,1,Fri,14,16,BA3116, , ,  ,,
ESC103H1F,TUT 0112,9/4/2014,1,Fri,14,16,BA2145, , ,  ,,
ESC203H1F,LEC 0101,9/4/2014,1,Mon,13,14,SF1105, ,"Romkey, Lisa",  ,,
ESC203H1F, ,9/4/2014,1,Tue,14,15,SF1105, ,"Romkey, Lisa",  ,,
ESC203H1F,TUT 0101,9/4/2014,1,Fri,9,11,BA3116, , ,  ,,
ESC203H1F,TUT 0102,9/4/2014,1,Fri,9,11,BA2145, , ,  ,,
ESC203H1F,TUT 0103,9/4/2014,1,Fri,9,11,BA2155, , ,  ,,
ESC203H1F,TUT 0104,9/4/2014,1,Fri,9,11,BA2165, , ,  ,,
ESC203H1F,TUT 0105,9/4/2014,1,Fri,12,14,BA3008, , ,  ,,
ESC203H1F,TUT 0106,9/4/2014,1,Fri,12,14,BA3012, , ,  ,,
ESC203H1F,TUT 0107,9/4/2014,1,Fri,12,14,BA3116, , ,  ,,
ESC203H1F,TUT 0108,9/4/2014,1,Fri,12,14,BA2145, , ,  ,,
ESC301H1Y,TUT 0101,9/4/2014,1,Wed,17,18,BA2155, ,"Davis, James",  ,,
ESC301H1Y,TUT 0102,9/4/2014,1,Wed,17,18,BA2165, ,"Truong, Kien (Kevin)",  ,,
ESC301H1Y,TUT 0103,9/4/2014,1,Wed,17,18,GB304, ,"Johns, David Andrew",  ,,
ESC301H1Y,TUT 0104,9/4/2014,1,Wed,17,18,BA2195, ,"Collins, Michael",  ,,
ESC301H1Y, ,9/4/2014,1,Wed,17,18,BA2195, ,"Roorda, Matthew",  ,,
ESC301H1Y,TUT 0105,1/5/2015,1,Wed,17,18,WB144, , ,  ,,
ESC301H1Y,TUT 0106,1/5/2015,1,Wed,17,18,BA3012, ,"Savard, Pierre",  ,,
ESC301H1Y,TUT 0107,1/5/2015,1,Wed,17,18,BA2185, ,"Karney, Bryan",  ,,
ESC301H1Y,TUT 0108,9/4/2014,1,Wed,17,18,BA2145, ,"Kwon, Roy",  ,,
ESC471H1F,PRA 0101,9/4/2014,1,Mon,16,21,WB242, ,"Nogami, Jun",  ,,
ESC471H1F, ,9/4/2014,1,Mon,16,21,WB242, ,"Foster, Jason",  ,,
ESS221H1F,LEC 0101,9/4/2014,1,Tue,11,12,ESB142, , ,  ,,
ESS221H1F, ,9/4/2014,1,Wed,11,12,ESB142, , ,  ,,
ESS221H1F,PRA 0201,9/4/2014,1,Fri,13,16,ES2101, , ,  ,,
ESS221H1F,PRA 0401,9/4/2014,1,Fri,13,16,ES2101, , ,  ,,
ESS241H1F,LEC 5101,9/4/2014,1,Wed,17,20, , , ,  ,,
ESS241H1F, ,9/4/2014,1,Tue,17,19,ESB142, , ,  ,,
ESS331H1F,LEC 0101,9/4/2014,1,Mon,12,13,ES1062, , ,  ,,
ESS331H1F, ,9/4/2014,1,Thu,13,14,ES1062, , ,  ,,
ESS331H1F, ,9/4/2014,1,Wed,14,17,ES2101, , ,  ,,
ESS423H1F,LEC 0101,9/4/2014,1,Mon,10,11,ES1067, , ,  ,,
ESS423H1F, ,9/4/2014,1,Wed,10,11,ES1067, , ,  ,,
ESS423H1F, ,9/4/2014,1,Tue,14,17,ES2111, , ,  ,,
FOR308H1F,LEC 0101,9/4/2014,1,Wed,16,17,ES4001, ,"Krigstin, Sally",  ,,
FOR308H1F, ,9/4/2014,1,Tue,16,18,ES4001, ,"Krigstin, Sally",  ,,
FOR308H1F,TUT 0101,9/4/2014,1,Wed,17,18,ES4001, , ,  ,,
FOR421H1F,LEC 0101,9/4/2014,1,Thu,17,19,ES4001, ,"Smith, Sandy",  ,,
HMB265H1F,LEC 2001,9/4/2014,1,Fri,13,14,CH---, , ,  ,,
HMB265H1F, ,9/4/2014,1,Tue,15,17,CH---, ,,,,
HPS280H1F,LEC 0101,9/4/2014,1,Fri,16,18,WB119, , ,  ,,
JGA305H1F,LEC 5101,9/4/2014,1,Mon,17,20,ES1062, , ,  ,,
JRE300H1F,LEC 0101,9/4/2014,1,Tue,18,21,BA1200, ,"Douglas, Scott",  ,,
JRE300H1F,LEC 0102,9/4/2014,1,Wed,16,19,WB130, ,"Tolias, Fotini",  ,,
JRE300H1F,LEC 0103,9/4/2014,1,Thu,18,21,BA1200, ,"Douglas, Scott",  ,,
JRE300H1F,TUT 0101,9/4/2014,1,Mon,18,19,GB404, , ,  ,,
JRE300H1F,TUT 0102,9/4/2014,1,Mon,18,19,GB412, , ,  ,,
JRE300H1F,TUT 0103,9/4/2014,1,Mon,18,19,GB304, , ,  ,,
JRE410H1F,LEC 0101,9/4/2014,1,Tue,18,20,WB130, ,"Chuang, Steven",  ,,
JRE410H1F,LEC 0102,9/4/2014,1,Mon,18,20,WB130, ,"Wignall, William",  ,,
JRE410H1F,PRA 0101,9/4/2014,1,Wed,18,20,BA2159, , ,  ,,
JRE410H1F,PRA 0102,9/4/2014,1,Wed,18,20,BA3008, , ,  ,,
JRE410H1F,PRA 0103,9/4/2014,1,Wed,18,20,BA3116, , ,  ,,
JRE410H1F,PRA 0104,9/4/2014,1,Wed,18,20,BA2165, , ,  ,,
JRE410H1F,PRA 0105,9/4/2014,1,Wed,18,20,BA2175, , ,  ,,
JRE410H1F,PRA 0106,9/4/2014,1,Wed,18,20,BA2185, , ,  ,,
JRE420H1F,LEC 0101,9/4/2014,1,Tue,18,21,BA1220, ,"Garcia Muradov, Alexander",  ,,
JRE420H1F,LEC 0102,9/4/2014,1,Thu,18,21,WB130, ,"Garcia Muradov, Alexander",  ,,
JRE420H1F,LEC 0103,9/4/2014,1,Fri,15,18,WB130, ,"Radhakrishnan, Phanikiran",  ,,
JRE420H1F,PRA 0101,9/4/2014,1,Mon,19,20,BA3008, , ,  ,,
JRE420H1F,PRA 0102,9/4/2014,1,Mon,19,20,BA2159, , ,  ,,
JRE420H1F,PRA 0103,9/4/2014,1,Mon,18,19,BA3012, , ,  ,,
JRE420H1F,PRA 0104,9/4/2014,1,Mon,18,19,BA3116, , ,  ,,
JRE420H1F,PRA 0105,9/4/2014,1,Mon,18,19,BA2159, , ,  ,,
JRE420H1F,PRA 0106,9/4/2014,1,Mon,18,19,BA3008, , ,  ,,
MAT186H1F,LEC 0101,9/4/2014,1,Tue,10,11, , , ,  ,,
MAT186H1F, ,9/4/2014,1,Wed,10,11, , , ,  ,,
MAT186H1F, ,9/4/2014,1,Fri,10,11, , , ,  ,,
MAT186H1F,LEC 0102,9/4/2014,1,Mon,11,12,SF1105, , ,  ,,
MAT186H1F, ,9/4/2014,1,Wed,11,12,SF1105, , ,  ,,
MAT186H1F, ,9/4/2014,1,Thu,11,12,SF1105, , ,  ,,
MAT186H1F,LEC 0103,9/4/2014,1,Thu,10,11,BA1180, , ,  ,,
MAT186H1F, ,9/4/2014,1,Mon,10,11,BA1180, , ,  ,,
MAT186H1F, ,9/4/2014,1,Tue,11,12,BA1180, , ,  ,,
MAT186H1F,LEC 0104,9/4/2014,1,Fri,15,16,BA1130, , ,  ,,
MAT186H1F, ,9/4/2014,1,Wed,15,16,BA1130, , ,  ,,
MAT186H1F, ,9/4/2014,1,Mon,15,16,BA1130, , ,  ,,
MAT186H1F,LEC 0105,9/4/2014,1,Fri,15,16,MC252, , ,  ,,
MAT186H1F, ,9/4/2014,1,Mon,15,16,MC252, , ,  ,,
MAT186H1F, ,9/4/2014,1,Wed,15,16,MC252, , ,  ,,
MAT186H1F,LEC 0106,9/4/2014,1,Fri,10,11,MC254, , ,  ,,
MAT186H1F, ,9/4/2014,1,Wed,10,11,MC254, , ,  ,,
MAT186H1F, ,9/4/2014,1,Tue,10,11,MC254, , ,  ,,
MAT186H1F,LEC 0107,9/4/2014,1,Tue,16,17,BA1190, , ,  ,,
MAT186H1F, ,9/4/2014,1,Wed,16,17,BA1190, , ,  ,,
MAT186H1F, ,9/4/2014,1,Fri,16,17,BA1190, , ,  ,,
MAT186H1F,LEC 0108,9/4/2014,1,Wed,11,12, , , ,  ,,
MAT186H1F, ,9/4/2014,1,Thu,11,12, , , ,  ,,
MAT186H1F, ,9/4/2014,1,Tue,11,12,WB116, , ,  ,,
MAT186H1F,TUT 0101,9/4/2014,1,Wed,9,10,WB342, , ,  ,,
MAT186H1F,TUT 0102,9/4/2014,1,Fri,13,14,WB342, , ,  ,,
MAT186H1F,TUT 0103,9/4/2014,1,Fri,16,17,WB342, , ,  ,,
MAT186H1F,TUT 0104,9/4/2014,1,Wed,12,13,GB404, , ,  ,,
MAT186H1F,TUT 0105,9/4/2014,1,Wed,16,17,GB304, , ,  ,,
MAT186H1F,TUT 0106,9/4/2014,1,Tue,17,18,GB404, , ,  ,,
MAT186H1F,TUT 0107,9/4/2014,1,Wed,13,14,GB404, , ,  ,,
MAT186H1F,TUT 0108,9/4/2014,1,Mon,14,15,GB304, , ,  ,,
MAT186H1F,TUT 0109,9/4/2014,1,Thu,16,17,WB342, , ,  ,,
MAT186H1F,TUT 0110,9/4/2014,1,Mon,9,10,GB404, , ,  ,,
MAT186H1F,TUT 0111,9/4/2014,1,Thu,12,13,WB342, , ,  ,,
MAT186H1F,TUT 0112,9/4/2014,1,Fri,11,12,WB342, , ,  ,,
MAT186H1F,TUT 0113,9/4/2014,1,Mon,13,14,WB342, , ,  ,,
MAT186H1F,TUT 0114,9/4/2014,1,Wed,17,18,WB342, , ,  ,,
MAT186H1F,TUT 0115,9/4/2014,1,Wed,16,17,WB342, , ,  ,,
MAT186H1F,TUT 0116,9/4/2014,1,Mon,14,15,WB342, , ,  ,,
MAT188H1F,LEC 0101,9/4/2014,1,Thu,11,12, , , ,  ,,
MAT188H1F, ,9/4/2014,1,Wed,11,12, , , ,  ,,
MAT188H1F, ,9/4/2014,1,Mon,11,12, , , ,  ,,
MAT188H1F,LEC 0102,9/4/2014,1,Mon,15,16,BA1190, , ,  ,,
MAT188H1F, ,9/4/2014,1,Wed,15,16,BA1190, , ,  ,,
MAT188H1F, ,9/4/2014,1,Fri,15,16,BA1190, , ,  ,,
MAT188H1F,LEC 0103,9/4/2014,1,Mon,15,16,MC254, , ,  ,,
MAT188H1F, ,9/4/2014,1,Fri,15,16,MC254, , ,  ,,
MAT188H1F, ,9/4/2014,1,Wed,15,16,MC254, , ,  ,,
MAT188H1F,LEC 0104,9/4/2014,1,Tue,10,11,BA1180, , ,  ,,
MAT188H1F, ,9/4/2014,1,Wed,10,11,BA1180, , ,  ,,
